0.000000E+00 -.750000E+00 -.250000E+00 0.250000E+00 0.750000E+00
-.200000E+01 0.596554E+04 0.596554E+04 0.596554E+04 0.596554E+04
-.150000E+01 0.492226E+03 0.492226E+03 0.492226E+03 0.492226E+03
-.100000E+01 0.326962E-01 0.326962E-01 0.326962E-01 0.326962E-01
-.500000E+00 0.110988E-08 0.110987E-08 0.110987E-08 0.110988E-08
0.000000E+00 0.452955E-10 0.452952E-10 0.452952E-10 0.452955E-10
0.500000E+00 0.361647E-08 0.361647E-08 0.361647E-08 0.361647E-08
0.100000E+01 0.194657E-01 0.194657E-01 0.194657E-01 0.194657E-01
0.150000E+01 0.478307E+03 0.478307E+03 0.478307E+03 0.478307E+03
0.000000E+00 -.750000E+00 -.250000E+00 0.250000E+00 0.750000E+00
-.200000E+01 0.806093E+04 0.806093E+04 0.806093E+04 0.806093E+04
-.150000E+01 0.567281E+03 0.567281E+03 0.567281E+03 0.567281E+03
-.100000E+01 0.396561E+00 0.396562E+00 0.396562E+00 0.396561E+00
-.500000E+00 0.179436E-08 0.179436E-08 0.179436E-08 0.179436E-08
0.000000E+00 0.189266E-10 0.189266E-10 0.189266E-10 0.189266E-10
0.500000E+00 0.466724E-08 0.466725E-08 0.466725E-08 0.466724E-08
0.100000E+01 0.159013E+00 0.159013E+00 0.159013E+00 0.159013E+00
0.150000E+01 0.577299E+03 0.577299E+03 0.577299E+03 0.577299E+03
0.000000E+00 -.750000E+00 -.250000E+00 0.250000E+00 0.750000E+00
-.200000E+01 0.708451E+04 0.708451E+04 0.708451E+04 0.708451E+04
-.150000E+01 0.389304E+03 0.389304E+03 0.389304E+03 0.389304E+03
-.100000E+01 0.745787E-01 0.745787E-01 0.745787E-01 0.745787E-01
-.500000E+00 0.507170E-09 0.507170E-09 0.507170E-09 0.507170E-09
0.000000E+00 0.734985E-11 0.734985E-11 0.734985E-11 0.734985E-11
0.500000E+00 0.912876E-09 0.912881E-09 0.912881E-09 0.912876E-09
0.100000E+01 0.490296E-01 0.490296E-01 0.490296E-01 0.490296E-01
0.150000E+01 0.375814E+03 0.375813E+03 0.375813E+03 0.375814E+03
0.000000E+00 -.750000E+00 -.250000E+00 0.250000E+00 0.750000E+00
-.200000E+01 0.810337E+04 0.810337E+04 0.810337E+04 0.810337E+04
-.150000E+01 0.578950E+03 0.578950E+03 0.578950E+03 0.578950E+03
