0.000000E+00 -.750000E+00 -.250000E+00 0.250000E+00 0.750000E+00
-.200000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
-.150000E+01 0.201015E-03 0.201015E-03 0.201015E-03 0.201015E-03
-.100000E+01 0.171148E+00 0.171148E+00 0.171148E+00 0.171148E+00
-.500000E+00 0.821459E+00 0.821459E+00 0.821459E+00 0.821459E+00
0.000000E+00 0.958654E+00 0.958654E+00 0.958654E+00 0.958654E+00
0.500000E+00 0.730941E+00 0.730941E+00 0.730941E+00 0.730941E+00
0.100000E+01 0.181615E+00 0.181615E+00 0.181615E+00 0.181615E+00
0.150000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
0.000000E+00 -.750000E+00 -.250000E+00 0.250000E+00 0.750000E+00
-.200000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
-.150000E+01 0.200825E-03 0.200825E-03 0.200825E-03 0.200825E-03
-.100000E+01 0.115371E+00 0.115371E+00 0.115371E+00 0.115371E+00
-.500000E+00 0.850699E+00 0.850700E+00 0.850700E+00 0.850699E+00
0.000000E+00 0.105259E+01 0.105259E+01 0.105259E+01 0.105259E+01
0.500000E+00 0.847837E+00 0.847837E+00 0.847837E+00 0.847837E+00
0.100000E+01 0.132715E+00 0.132715E+00 0.132715E+00 0.132715E+00
0.150000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
0.000000E+00 -.750000E+00 -.250000E+00 0.250000E+00 0.750000E+00
-.200000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
-.150000E+01 0.206769E-03 0.206769E-03 0.206769E-03 0.206769E-03
-.100000E+01 0.146741E+00 0.146741E+00 0.146741E+00 0.146741E+00
-.500000E+00 0.758183E+00 0.758183E+00 0.758183E+00 0.758183E+00
0.000000E+00 0.989439E+00 0.989439E+00 0.989439E+00 0.989439E+00
0.500000E+00 0.716887E+00 0.716887E+00 0.716887E+00 0.716887E+00
0.100000E+01 0.161547E+00 0.161547E+00 0.161547E+00 0.161547E+00
0.150000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
0.000000E+00 -.750000E+00 -.250000E+00 0.250000E+00 0.750000E+00
-.200000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
-.150000E+01 0.209823E-03 0.209823E-03 0.209823E-03 0.209823E-03
-.100000E+01 0.839110E-01 0.839110E-01 0.839110E-01 0.839110E-01
-.500000E+00 0.839200E+00 0.839200E+00 0.839200E+00 0.839200E+00
0.000000E+00 0.102524E+01 0.102524E+01 0.102524E+01 0.102524E+01
0.500000E+00 0.834736E+00 0.834736E+00 0.834736E+00 0.834736E+00
0.100000E+01 0.104569E+00 0.104569E+00 0.104569E+00 0.104569E+00
0.150000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
0.000000E+00 -.750000E+00 -.250000E+00 0.250000E+00 0.750000E+00
-.200000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
-.150000E+01 0.200697E-03 0.200697E-03 0.200697E-03 0.200697E-03
-.100000E+01 0.112645E+00 0.112645E+00 0.112645E+00 0.112645E+00
-.500000E+00 0.887453E+00 0.887453E+00 0.887453E+00 0.887453E+00
0.000000E+00 0.110969E+01 0.110969E+01 0.110969E+01 0.110969E+01
0.500000E+00 0.881830E+00 0.881830E+00 0.881830E+00 0.881830E+00
0.100000E+01 0.128880E+00 0.128880E+00 0.128880E+00 0.128880E+00
0.150000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
0.000000E+00 -.750000E+00 -.250000E+00 0.250000E+00 0.750000E+00
-.200000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
-.150000E+01 0.202005E-03 0.202005E-03 0.202005E-03 0.202005E-03
-.100000E+01 0.870998E-01 0.870998E-01 0.870998E-01 0.870998E-01
-.500000E+00 0.877427E+00 0.877427E+00 0.877427E+00 0.877427E+00
0.000000E+00 0.107489E+01 0.107489E+01 0.107489E+01 0.107489E+01
0.500000E+00 0.885358E+00 0.885358E+00 0.885358E+00 0.885358E+00
0.100000E+01 0.103225E+00 0.103225E+00 0.103225E+00 0.103225E+00
0.150000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
0.000000E+00 -.750000E+00 -.250000E+00 0.250000E+00 0.750000E+00
-.200000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
-.150000E+01 0.210733E-03 0.210733E-03 0.210733E-03 0.210733E-03
-.100000E+01 0.794140E-01 0.794140E-01 0.794140E-01 0.794140E-01
-.500000E+00 0.877860E+00 0.877860E+00 0.877860E+00 0.877860E+00
0.000000E+00 0.107879E+01 0.107879E+01 0.107879E+01 0.107879E+01
0.500000E+00 0.891241E+00 0.891241E+00 0.891241E+00 0.891241E+00
0.100000E+01 0.950513E-01 0.950513E-01 0.950513E-01 0.950513E-01
0.150000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
0.000000E+00 -.750000E+00 -.250000E+00 0.250000E+00 0.750000E+00
-.200000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
-.150000E+01 0.243330E-03 0.243330E-03 0.243330E-03 0.243330E-03
-.100000E+01 0.451433E-01 0.451433E-01 0.451433E-01 0.451433E-01
-.500000E+00 0.878657E+00 0.878657E+00 0.878657E+00 0.878657E+00
0.000000E+00 0.102609E+01 0.102609E+01 0.102609E+01 0.102609E+01
0.500000E+00 0.869240E+00 0.869240E+00 0.869240E+00 0.869240E+00
0.100000E+01 0.274169E-01 0.274169E-01 0.274169E-01 0.274169E-01
0.150000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
0.000000E+00 -.750000E+00 -.250000E+00 0.250000E+00 0.750000E+00
-.200000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
-.150000E+01 0.234374E-03 0.234374E-03 0.234374E-03 0.234374E-03
-.100000E+01 0.339507E-01 0.339507E-01 0.339507E-01 0.339507E-01
-.500000E+00 0.761700E+00 0.761700E+00 0.761700E+00 0.761700E+00
0.000000E+00 0.970996E+00 0.970996E+00 0.970996E+00 0.970996E+00
0.500000E+00 0.765430E+00 0.765430E+00 0.765430E+00 0.765430E+00
0.100000E+01 0.357689E-01 0.357689E-01 0.357689E-01 0.357689E-01
0.150000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
0.000000E+00 -.750000E+00 -.250000E+00 0.250000E+00 0.750000E+00
-.200000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
-.150000E+01 0.227230E-03 0.227230E-03 0.227230E-03 0.227230E-03
-.100000E+01 0.466271E-01 0.466271E-01 0.466271E-01 0.466271E-01
-.500000E+00 0.794953E+00 0.794953E+00 0.794953E+00 0.794953E+00
0.000000E+00 0.101087E+01 0.101087E+01 0.101087E+01 0.101087E+01
0.500000E+00 0.783323E+00 0.783323E+00 0.783323E+00 0.783323E+00
0.100000E+01 0.485316E-01 0.485316E-01 0.485316E-01 0.485316E-01
0.150000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
0.000000E+00 -.750000E+00 -.250000E+00 0.250000E+00 0.750000E+00
-.200000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
-.150000E+01 0.231990E-03 0.231990E-03 0.231990E-03 0.231990E-03
-.100000E+01 0.494848E-01 0.494848E-01 0.494848E-01 0.494848E-01
-.500000E+00 0.785130E+00 0.785129E+00 0.785129E+00 0.785130E+00
0.000000E+00 0.950598E+00 0.950598E+00 0.950598E+00 0.950598E+00
0.500000E+00 0.786693E+00 0.786693E+00 0.786693E+00 0.786693E+00
0.100000E+01 0.480554E-01 0.480554E-01 0.480554E-01 0.480554E-01
0.150000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
0.000000E+00 -.750000E+00 -.250000E+00 0.250000E+00 0.750000E+00
-.200000E+01 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
-.150000E+01 0.189287E-03 0.189287E-03 0.189287E-03 0.189287E-03
-.100000E+01 0.208534E+00 0.208534E+00 0.208534E+00 0.208534E+00
